1,800000,0,3,605915,0,4,
2,925390,0,2,752335,0,9,
3,1101860,0,4,845355,0,5,
4,1104905,0,6,950905,0,6,
5,1216570,0,5,1031830,0,9,
6,1231290,0,6,1102450,0,4,
7,1273540,0,5,1158125,0,6,
8,1292655,0,4,1194730,0,9,
9,1308115,0,2,1215090,0,4,
10,1308115,0,2,1228060,0,2,
11,1319460,0,5,1234535,0,2,
12,1319460,0,5,1247055,0,4,
13,1319460,0,5,1254655,0,9,
14,1355885,0,2,1267150,0,5,
15,1355885,0,2,1273950,0,3,
16,1355885,0,2,1280795,0,4,
17,1355885,0,2,1284650,0,4,
18,1360490,0,0,1291000,0,4,
19,1360490,0,0,1299255,0,1,
20,1360490,0,0,1302035,0,1,
21,1360490,0,0,1305390,0,2,
22,1360490,0,0,1308115,0,2,
23,1360490,0,0,1309440,0,4,
24,1360490,0,0,1312100,0,2,
25,1360490,0,0,1312935,0,3,
26,1360490,0,0,1314800,0,1,
27,1360490,0,0,1319040,0,3,
28,1360490,0,0,1321425,0,2,
29,1360490,0,0,1325830,0,3,
30,1360490,0,0,1327695,0,1,
31,1360490,0,0,1330215,0,4,
32,1360490,0,0,1333225,0,4,
33,1360490,0,0,1334730,0,3,
34,1360490,0,0,1336710,0,3,
35,1360490,0,0,1337660,0,8,
36,1360915,0,2,1341615,0,3,
37,1360915,0,2,1341650,0,4,
38,1360915,0,2,1342875,0,1,
39,1361830,0,2,1344055,0,2,
40,1361830,0,2,1344900,0,4,
41,1364095,0,1,1345385,0,1,
42,1364095,0,1,1347645,0,6,
43,1364285,0,1,1348305,0,4,
44,1364450,0,3,1349010,0,1,
45,1366505,0,0,1350400,0,2,
46,1366505,0,0,1351185,0,2,
47,1368385,0,3,1351965,0,1,
48,1368385,0,3,1352565,0,0,
49,1368385,0,3,1353615,0,1,
50,1368485,0,1,1354390,0,6,
51,1374315,0,1,1355865,0,3,
52,1374315,0,1,1356795,0,3,
53,1376190,0,1,1357085,0,2,
54,1376190,0,1,1357695,0,1,
55,1376190,0,1,1358650,0,0,
56,1376190,0,1,1358965,0,2,
57,1376565,0,3,1360490,0,0,
58,1376565,0,3,1362070,0,2,
59,1376565,0,3,1363425,0,4,
60,1379265,0,0,1364285,0,1,
61,1379265,0,0,1364450,0,3,
62,1379265,0,0,1365855,0,3,
63,1379265,0,0,1366505,0,0,
64,1379265,0,0,1368720,0,2,
65,1379265,0,2,1369300,0,1,
66,1379775,0,2,1369925,0,2,
67,1379775,0,2,1370800,0,3,
68,1379775,0,2,1370990,0,3,
69,1379775,0,2,1371175,0,3,
70,1379775,0,2,1371565,0,3,
71,1379775,0,2,1372465,0,2,
72,1379775,0,2,1372935,0,2,
73,1379775,0,2,1373045,0,2,
74,1381725,0,3,1373705,0,1,
75,1381725,0,3,1374195,0,3,
76,1381725,0,1,1374665,0,2,
77,1381725,0,1,1374860,0,4,
78,1381725,0,1,1375005,0,4,
79,1381725,0,1,1375215,0,0,
80,1382835,0,2,1375400,0,3,
81,1384215,0,3,1375815,0,3,
82,1384215,0,3,1376710,0,4,
83,1384215,0,3,1377315,0,1,
84,1384215,0,3,1377585,0,2,
85,1384215,0,3,1377585,0,2,
86,1384215,0,3,1377765,0,2,
87,1384215,0,3,1377885,0,2,
88,1384215,0,3,1378680,0,2,
89,1384215,0,3,1378875,0,1,
90,1384470,0,1,1378875,0,0,
91,1384470,0,1,1378875,0,0,
92,1384470,0,1,1379075,0,3,
93,1384470,0,1,1379265,0,0,
94,1384470,0,1,1379265,0,1,
95,1384470,0,1,1379265,0,1,
96,1384470,0,1,1379265,0,0,
97,1384470,0,1,1379265,0,2,
98,1385370,0,2,1379625,0,2,
99,1385685,0,0,1379970,0,0,
100,1386360,0,1,1380165,0,0,
101,1386360,0,1,1380375,0,3,
102,1387860,0,1,1381410,0,3,
103,1387860,0,1,1381410,0,3,
104,1387860,0,1,1381725,0,3,
105,1387860,0,1,1381725,0,0,
106,1387860,0,1,1381725,0,0,
107,1387860,0,0,1381725,0,1,
108,1387860,0,0,1381725,0,2,
109,1387860,0,0,1381770,0,1,
110,1387860,0,1,1382325,0,1,
111,1387860,0,0,1382325,0,0,
112,1387860,0,0,1382475,0,2,
113,1387860,0,0,1382475,0,0,
114,1387860,0,3,1382835,0,2,
115,1387860,0,1,1383225,0,1,
116,1388370,0,2,1383975,0,0,
117,1390245,0,4,1384170,0,2,
118,1390245,0,4,1384170,0,2,
119,1390245,0,4,1384215,0,2,
120,1390245,0,4,1384215,0,0,
121,1390245,0,4,1384920,0,1,
122,1390245,0,4,1384920,0,1,
123,1390245,0,4,1384920,0,1,
124,1391070,0,0,1385235,0,3,
125,1391070,0,0,1385370,0,0,
126,1391070,0,0,1385370,0,0,
127,1391235,0,0,1385685,0,1,
128,1391235,0,0,1385715,0,2,
129,1391370,0,1,1386120,0,2,
130,1391820,0,3,1386360,0,1,
131,1392195,0,1,1386595,0,2,
132,1392195,0,1,1386960,0,1,
133,1392195,0,1,1387545,0,1,
134,1392195,0,1,1387695,0,2,
135,1392195,0,1,1387860,0,0,
136,1392195,0,1,1387860,0,1,
137,1392195,0,1,1387860,0,1,
138,1392195,0,1,1387860,0,1,
139,1392195,0,1,1387860,0,0,
140,1392195,0,1,1387860,0,2,
141,1392870,0,4,1388565,0,2,
142,1392870,0,4,1388985,0,3,
143,1393035,0,0,1389015,0,2,
144,1393035,0,3,1389285,0,1,
145,1393845,0,1,1389595,0,1,
146,1394670,0,2,1390110,0,0,
147,1394670,0,2,1390110,0,0,
148,1394670,0,2,1390110,0,0,
149,1394670,0,2,1390110,0,0,
150,1394670,0,2,1390395,0,4,
151,1394670,0,2,1390575,0,2,
152,1394670,0,2,1390845,0,3,
153,1394670,0,2,1390845,0,3,
154,1394670,0,2,1390845,0,3,
155,1394670,0,2,1391055,0,1,
156,1395285,0,0,1391085,0,2,
157,1395285,0,0,1391235,0,0,
158,1395285,0,0,1391370,0,1,
159,1395285,0,0,1391370,0,0,
160,1395285,0,0,1391415,0,2,
161,1395285,0,2,1391640,0,3,
162,1395285,0,2,1391640,0,3,
163,1399495,0,3,1391745,0,3,
164,1399495,0,3,1391820,0,1,
165,1399495,0,0,1392210,0,0,
166,1399495,0,0,1392210,0,0,
167,1399495,0,1,1392645,0,1,
168,1399495,0,1,1392870,0,4,
169,1399495,0,3,1393035,0,0,
170,1399495,0,3,1393035,0,2,
171,1400245,0,0,1393035,0,1,
172,1400245,0,0,1393035,0,1,
173,1400245,0,0,1393095,0,2,
174,1400245,0,0,1393455,0,2,
175,1400245,0,0,1393560,0,1,
176,1400245,0,0,1393560,0,1,
177,1400245,0,0,1393605,0,1,
178,1400245,0,0,1393605,0,1,
179,1400245,0,0,1393785,0,2,
180,1400245,0,0,1394005,0,5,
181,1400245,0,0,1394295,0,2,
182,1400650,0,3,1394445,0,1,
183,1400650,0,3,1394535,0,2,
184,1400650,0,3,1394535,0,0,
185,1400650,0,3,1394670,0,2,
186,1400650,0,0,1395285,0,0,
187,1400650,0,1,1395285,0,0,
188,1400650,0,1,1395285,0,1,
189,1400650,0,0,1395285,0,1,
190,1400650,0,0,1396075,0,5,
191,1400650,0,0,1396555,0,3,
192,1400650,0,0,1396555,0,3,
193,1400650,0,1,1397350,0,2,
194,1400650,0,1,1397350,0,2,
195,1400650,0,1,1397830,0,3,
196,1400650,0,1,1398565,0,2,
197,1400650,0,0,1398835,0,3,
198,1400650,0,2,1399105,0,1,
199,1400650,0,2,1399105,0,1,
200,1400650,0,1,1399495,0,0,
201,1400650,0,0,1399495,0,1,
202,1400650,0,0,1399495,0,2,
203,1400650,0,0,1399495,0,1,
204,1400650,0,0,1399495,0,1,
205,1400650,0,0,1399495,0,1,
206,1400650,0,1,1399495,0,4,
207,1400650,0,1,1399495,0,4,
208,1400650,0,1,1399495,0,4,
209,1400650,0,0,1399495,0,0,
210,1400650,0,0,1399495,0,1,
211,1400650,0,0,1399495,0,0,
212,1400650,0,0,1399495,0,0,
213,1400650,0,0,1399750,0,2,
214,1400650,0,1,1399975,0,1,
215,1400650,0,1,1399975,0,1,
216,1400650,0,0,1399975,0,0,
217,1400650,0,1,1400020,0,2,
218,1400650,0,1,1400245,0,0,
219,1400650,0,2,1400245,0,0,
220,1400650,0,1,1400245,0,0,
221,1400650,0,2,1400245,0,0,
222,1400650,0,2,1400245,0,1,
223,1400650,0,0,1400245,0,1,
224,1400650,0,1,1400245,0,0,
225,1400650,0,1,1400245,0,3,
226,1400650,0,2,1400650,0,3,
227,1400650,0,2,1400650,0,3,
228,1400650,0,1,1400650,0,1,
229,1400650,0,1,1400650,0,2,
230,1400650,0,1,1400650,0,0,
231,1400650,0,2,1400650,0,1,
232,1400650,0,1,1400650,0,0,
233,1400650,0,1,1400650,0,0,
234,1400650,0,0,1400650,0,0,
235,1400650,0,3,1400650,0,1,
236,1400650,0,1,1400650,0,0,
237,1400650,0,2,1400650,0,0,
238,1400650,0,2,1400650,0,0,
239,1400650,0,0,1400650,0,0,
240,1400650,0,1,1400650,0,0,
241,1400650,0,2,1400650,0,1,
242,1400650,0,1,1400650,0,0,
243,1400650,0,1,1400650,0,0,
244,1400650,0,1,1400650,0,0,
245,1400650,0,4,1400650,0,1,
246,1400650,0,1,1400650,0,1,
247,1400650,0,1,1400650,0,1,
248,1400650,0,0,1400650,0,2,
249,1400650,0,0,1400650,0,0,
250,1400650,0,2,1400650,0,1,
251,1400650,0,2,1400650,0,0,
252,1400650,0,0,1400650,0,0,
253,1400650,0,1,1400650,0,1,
254,1400650,0,2,1400650,0,2,
255,1400650,0,2,1400650,0,2,
256,1400800,0,2,1400650,0,2,
257,1400800,0,2,1400650,0,1,
258,1400800,0,2,1400650,0,1,
259,1401190,0,1,1400650,0,2,
260,1401190,0,0,1400650,0,1,
261,1401190,0,0,1400650,0,1,
262,1401190,0,0,1400650,0,1,
263,1401190,0,2,1400650,0,1,
264,1401190,0,0,1400650,0,0,
265,1401190,0,2,1400650,0,0,
266,1401190,0,0,1400650,0,1,
267,1401190,0,0,1400650,0,2,
268,1401190,0,0,1400650,0,2,
269,1401190,0,0,1400650,0,2,
270,1401190,0,1,1400650,0,1,
271,1401190,0,2,1400650,0,1,
272,1401190,0,1,1400650,0,2,
273,1401190,0,1,1400650,0,1,
274,1401190,0,1,1400650,0,1,
275,1401190,0,0,1400650,0,1,
276,1401190,0,0,1400650,0,1,
277,1401190,0,2,1400650,0,2,
278,1401190,0,2,1400650,0,2,
279,1401190,0,2,1400650,0,2,
280,1401190,0,2,1400650,0,2,
281,1401190,0,2,1400650,0,2,
282,1401190,0,2,1400650,0,0,
283,1401190,0,2,1400650,0,0,
284,1401190,0,0,1400785,0,1,
285,1401190,0,1,1401190,0,1,
286,1401190,0,2,1401190,0,1,
287,1401190,0,0,1401190,0,1,
288,1401190,0,1,1401190,0,0,
289,1401190,0,1,1401190,0,0,
290,1401190,0,0,1401190,0,2,
291,1401190,0,0,1401190,0,2,
292,1401190,0,0,1401190,0,2,
293,1401190,0,0,1401190,0,0,
294,1401190,0,0,1401190,0,0,
295,1401190,0,0,1401190,0,0,
296,1401190,0,2,1401190,0,0,
297,1401190,0,1,1401190,0,0,
298,1401190,0,0,1401190,0,1,
299,1401190,0,0,1401190,0,3,
300,1401190,0,1,1401190,0,1,
301,1401190,0,1,1401190,0,1,
302,1401190,0,1,1401190,0,1,
303,1401190,0,1,1401190,0,3,
304,1401190,0,0,1401190,0,2,
305,1401190,0,0,1401190,0,1,
306,1401190,0,0,1401190,0,1,
307,1401190,0,1,1401190,0,2,
308,1401190,0,1,1401190,0,1,
309,1401190,0,1,1401190,0,1,
310,1401190,0,1,1401190,0,1,
311,1401190,0,1,1401190,0,0,
312,1401190,0,3,1401190,0,1,
313,1401190,0,1,1401190,0,0,
314,1401190,0,1,1401190,0,0,
315,1401190,0,1,1401190,0,0,
316,1401190,0,0,1401190,0,1,
317,1401190,0,0,1401190,0,2,
318,1401190,0,0,1401190,0,2,
319,1401190,0,1,1401190,0,2,
320,1401190,0,1,1401190,0,2,
321,1401190,0,1,1401190,0,0,
322,1401190,0,1,1401190,0,1,
323,1401190,0,0,1401190,0,2,
324,1401190,0,0,1401190,0,0,
325,1401190,0,0,1401190,0,1,
326,1401190,0,0,1401190,0,2,
327,1401190,0,2,1401190,0,1,
328,1401190,0,2,1401190,0,1,
329,1401190,0,1,1401190,0,0,
330,1401190,0,0,1401190,0,2,
331,1401190,0,0,1401190,0,2,
332,1401190,0,1,1401190,0,0,
333,1401190,0,1,1401190,0,2,
334,1401190,0,2,1401190,0,0,
335,1401190,0,1,1401190,0,0,
336,1401190,0,1,1401190,0,1,
337,1401190,0,1,1401190,0,1,
338,1401190,0,3,1401190,0,0,
339,1401190,0,1,1401190,0,1,
340,1401190,0,1,1401190,0,2,
341,1401190,0,0,1401190,0,0,
342,1401190,0,0,1401190,0,0,
343,1401190,0,0,1401190,0,0,
344,1401190,0,0,1401190,0,0,
345,1401190,0,0,1401190,0,0,
346,1401190,0,1,1401190,0,1,
347,1401190,0,1,1401190,0,1,
348,1401190,0,1,1401190,0,1,
349,1401190,0,0,1401190,0,3,
350,1401190,0,2,1401190,0,1,
351,1401190,0,1,1401190,0,0,
352,1401190,0,1,1401190,0,0,
353,1401190,0,1,1401190,0,1,
354,1401190,0,1,1401190,0,1,
355,1401190,0,0,1401190,0,0,
356,1401190,0,0,1401190,0,0,
357,1401190,0,1,1401190,0,1,
358,1401190,0,1,1401190,0,0,
359,1401190,0,4,1401190,0,2,
360,1401190,0,1,1401190,0,1,
361,1401190,0,1,1401190,0,1,
362,1401190,0,1,1401190,0,0,
